,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292273016,0,1668.4452514648438,0.000537504079577264
1,1990,1000,3104060.6292273016,974773.6114178824,25860.575134277344,0.012145180484349332
2,1995,1000,3104060.6292273016,973114.7505272957,25860.575134277344,0.012135725920009624
3,2005,1000,3104060.6292273016,1027234.6133882413,32534.47589111328,0.01566547974793594
4,2018,1000,3104060.6292273016,1092666.0792978322,111720.97405646829,0.05554403737465921
