,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292262273,0,840.0211791992188,0.0002706200939794843
1,1990,1000,3104060.6292262273,23810.606916360295,1862145.206298828,0.6045435249773694
2,1990,2000,9312181.820186375,1615356.639859548,1213419.7556803387,0.15765198341542866
3,1990,3000,15520302.808601875,3894320.6118597295,916488.7949422202,0.07883108535974194
4,1995,1000,3104060.6292262273,45516.963649136414,2003335.71351438,0.6549966037958747
5,1995,2000,9312181.820186375,864330.8222615559,1290319.1924539006,0.1527393407827461
6,1995,3000,15520302.808601875,1451178.9702399757,1015505.5950580675,0.07217973249258891
7,2005,1000,3104060.6292262273,36971.450896618415,2290453.6759152873,0.7467841796379423
8,2005,2000,9312181.820186375,1167014.2564757105,2160337.0573235005,0.26522929582793303
9,2005,3000,15520302.808601875,2892222.459288594,1227360.921717745,0.09719299274053869
10,2018,1000,3104060.6292262273,26041.233459472656,2606146.2095293836,0.846695837301628
11,2018,2000,9312181.820186375,876975.9517661898,4596308.769532688,0.544895861610254
12,2018,3000,15520302.808601875,2463403.9656238025,3841257.5645251703,0.29419371404496847
13,2018,4000,21728423.459530532,4542924.420600921,2516985.2444075043,0.14645982864424711
14,2018,5000,27936543.637849893,5843590.682649268,1881698.3637848503,0.08517188116955199
