,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629227101,0,1571766.5407719626,0.5063581960908174
1,1985,2000,9312181.820186982,6273.867370605469,4600983.559497307,0.4944153308656838
2,1985,3000,15520302.808601916,2420249.2804426565,6844144.378051277,0.5224516345173267
3,1985,4000,21728423.45952889,5534499.854330864,8532672.430634141,0.5269058097751722
4,1985,5000,27936543.637852903,10119137.600951174,7211746.45852435,0.4047584953493265
5,1985,6000,34144663.2086869,13767220.736502396,4669866.392217896,0.22916842477127972
6,1985,7000,40352782.03686564,16538516.996628705,4072046.6713651745,0.17099191028927346
7,1985,8000,46560899.98757758,18850807.50689531,5533220.084807035,0.199682483509012
8,1985,9000,52769016.92554116,21355063.28934878,4504968.000449745,0.14340659098890116
9,1985,10000,58977132.71606942,21809525.93659529,3049148.702227662,0.08203780028989004
10,1990,1000,3104060.629227101,0,1611168.4633449176,0.5190518665049698
11,1990,2000,9312181.820186982,5133.172546386719,4833736.082567398,0.5193629329307079
12,1990,3000,15520302.808601916,2383175.7665220927,7338081.395470953,0.5585758112840182
13,1990,4000,21728423.45952889,5528784.412477261,9099770.187147915,0.5617267249423126
14,1990,5000,27936543.637852903,10129749.437836038,7693030.814158492,0.43202783879824963
15,1990,6000,34144663.2086869,13763204.129825389,5143781.588049792,0.252375532494856
16,1990,7000,40352782.03686564,16584915.052004587,4598367.729376097,0.19346993705009494
17,1990,8000,46560899.98757758,18946680.791623358,6127266.257478125,0.22188808649624375
18,1990,9000,52769016.92554116,21363222.400160145,4938777.506820617,0.15725688782779487
19,1990,10000,58977132.71606942,21967666.701420367,3557480.1655187267,0.09612352050987734
20,1995,1000,3104060.629227101,0,1681298.2163057213,0.54164477345417
21,1995,2000,9312181.820186982,0,5293219.865049351,0.5684188697405682
22,1995,3000,15520302.808601916,0,7830662.793487429,0.5045431709713415
23,1995,4000,21728423.45952889,0,9941140.763040699,0.4575178121669505
24,1995,5000,27936543.637852903,0,8475169.681666723,0.30337216341191203
25,1995,6000,34144663.2086869,0,5876149.6617611125,0.17209569840671715
26,1995,7000,40352782.03686564,0,5385979.6257384075,0.13347232467932113
27,1995,8000,46560899.98757758,0,6863187.304100847,0.14740237637012904
28,1995,9000,52769016.92554116,0,5580467.38668811,0.10575272597104349
29,1995,10000,58977132.71606942,0,3858364.6698778346,0.06542136743834193
30,2005,1000,3104060.629227101,0,1721893.7709812534,0.5547229827820722
31,2005,2000,9312181.820186982,1140.701416015625,5532247.321133238,0.5941599065630032
32,2005,3000,15520302.808601916,1459428.0432959462,8266371.097461655,0.5878987783788696
33,2005,4000,21728423.45952889,3364554.4468395775,10520977.765608253,0.5729172734971224
34,2005,5000,27936543.637852903,6099104.003554877,8899556.393840961,0.40753662255639433
35,2005,6000,34144663.2086869,8064097.950678329,6421639.64347115,0.2462231772947963
36,2005,7000,40352782.03686564,7662662.995596618,5918250.296588017,0.18104095274528165
37,2005,8000,46560899.98757758,7466280.593671967,7269601.539282706,0.18594890171551207
38,2005,9000,52769016.92554116,8082021.083219392,6069526.922987035,0.13582311382943224
39,2005,10000,58977132.71606942,6968154.371450139,4170964.562063419,0.08019701010902354
40,2018,1000,3104060.629227101,0,1886717.1258609546,0.6078222532434039
41,2018,2000,9312181.820186982,3992.4646606445312,6371413.03711918,0.684495425883921
42,2018,3000,15520302.808601916,2314425.7929910053,10144692.62279531,0.7681952975030043
43,2018,4000,21728423.45952889,5464324.465694891,12897286.107583202,0.7929911218858657
44,2018,5000,27936543.637852903,10110602.687607694,11466092.200159162,0.6432250747471167
45,2018,6000,34144663.2086869,13930353.418929055,8091788.127010809,0.40029999595191434
46,2018,7000,40352782.03686564,16573541.94460641,7496722.242958456,0.31526332270806406
47,2018,8000,46560899.98757758,18957953.36890392,9130570.414000995,0.3307824537770209
48,2018,9000,52769016.92554116,21385482.891423024,7528410.292539106,0.23988408330160355
49,2018,10000,58977132.71606942,22093897.599811427,4871651.968869914,0.13208309828338535
50,2018,11000,65185247.22380155,20279578.170338128,2606222.480831849,0.058037716301007646
