,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292271833,33690.474548339844,1563790.9572744325,0.5093167528649336
1,1985,2000,9312181.820188306,38857.47852998621,3557813.807644475,0.3836610989288704
2,1985,3000,15520302.80860176,496319.9914522059,4694531.069141824,0.31246914525109265
3,1985,4000,21728423.459526513,654675.1623051662,4570443.947484872,0.21687854875288143
4,1985,5000,27936543.637847498,225786.20873042088,5637886.344840013,0.20345479040987904
5,1985,6000,34144663.20869386,751682.1940266927,5959034.74843415,0.17845171552119796
6,1985,7000,40352782.03685962,786275.8461444931,3256778.1195118623,0.0823114910326885
7,1990,1000,3104060.6292271833,35936.43762207031,1774221.6745433128,0.5782757032449573
8,1990,2000,9312181.820188306,48969.87371826172,4379512.972851562,0.4727855735310552
9,1990,3000,15520302.80860176,601119.1416956284,5489659.97587819,0.3679598092257155
10,1990,4000,21728423.459526513,727394.2129203049,4995549.0168459425,0.23787162801333792
11,1990,5000,27936543.637847498,239422.2116895489,6237287.278865559,0.22519622826128377
12,1990,6000,34144663.20869386,765938.4626424153,6748684.345475504,0.20218520620006142
13,1990,7000,40352782.03685962,760472.1303943112,4434842.363523716,0.11201272100569003
14,1990,8000,46560899.98757095,1277457.5729513732,2096158.3014109887,0.04628972952670782
15,1995,1000,3104060.6292271833,0.0,2049810.5158049932,0.660364200526371
16,1995,2000,9312181.820188306,0.0,4778067.1560477475,0.5130985679090969
17,1995,3000,15520302.80860176,0.0,5911516.410073435,0.38088924442873096
18,1995,4000,21728423.459526513,0.0,5705096.606183456,0.2625637620147788
19,1995,5000,27936543.637847498,0.0,7282283.160821176,0.26067230274526093
20,1995,6000,34144663.20869386,0.0,8209101.427522794,0.24042121538432998
21,1995,7000,40352782.03685962,0.0,5344214.324972715,0.13243732043285458
22,1995,8000,46560899.98757095,0.0,2626089.7196382405,0.05640118039684056
23,2005,1000,3104060.6292271833,17827.292319623164,2115951.8764598174,0.6856098180120187
24,2005,2000,9312181.820188306,18860.498070810358,4992293.059852033,0.5371914826587026
25,2005,3000,15520302.80860176,498418.9887022729,6235882.944338333,0.41511990234391644
26,2005,4000,21728423.459526513,727139.1295130113,6152352.952325319,0.29295127172450236
27,2005,5000,27936543.637847498,92269.12516299979,7703100.749105297,0.2766493609160526
28,2005,6000,34144663.20869386,602199.9711638807,9041365.609840062,0.26954984032668955
29,2005,7000,40352782.03685962,703050.4138286518,5945452.211738857,0.14994936834037428
30,2005,8000,46560899.98757095,1053380.6025629982,2979113.18400831,0.06546419634091839
31,2018,1000,3104060.6292271833,34672.544272748164,2288410.429463944,0.745559168839321
32,2018,2000,9312181.820188306,43970.72256002986,5560810.296765137,0.5999874450624179
33,2018,3000,15520302.80860176,562057.3665982115,7080033.208013314,0.4733197643710408
34,2018,4000,21728423.459526513,783360.1818816541,7311912.763270954,0.34909957856633095
35,2018,5000,27936543.637847498,138680.14693890742,9174207.23419477,0.33003281842848226
36,2018,6000,34144663.20869386,693190.2276683134,10723915.49018434,0.32058126397803755
37,2018,7000,40352782.03685962,676253.8449814743,7418084.790881348,0.18696405983424336
38,2018,8000,46560899.98757095,1211144.2721351776,4155250.220750998,0.09162673878167481
