,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226688,0,0,0
1,1990,1000,3104060.629226688,138749.2290649414,1590350.862550982,0.5363183315129179
2,1990,2000,9312181.820187615,628120.4864348768,3206204.0005299267,0.3692055914055129
3,1990,3000,15520302.808603289,363158.72410098807,3926295.9545491543,0.25903929742039383
4,1990,4000,21728423.45952366,156692.19442018995,4768015.568893851,0.22103073278161295
5,1990,5000,27936543.637853447,2697403.9010888203,4939191.1669412125,0.1956957019318108
6,1990,6000,34144663.208689414,12854122.504364388,2463247.8928064676,0.1156968217489223
7,1990,7000,40352782.03687011,17169860.69641877,1573792.7001455277,0.06788586636833614
8,1995,1000,3104060.629226688,63523.72625732422,1880604.1689007923,0.6185105555088674
9,1995,2000,9312181.820187615,472239.66778755933,3638431.4142963463,0.41158995744203003
10,1995,3000,15520302.808603289,215287.9328943589,4739327.314281749,0.30965845853594587
11,1995,4000,21728423.45952366,90100.99114200367,5404938.301677627,0.24978545862672255
12,1995,5000,27936543.637853447,2802622.6291625984,5522323.61462379,0.219715961258662
13,1995,6000,34144663.208689414,12821583.235971028,2877561.1155871814,0.1349505380680863
14,1995,7000,40352782.03687011,17154090.355936423,1860198.7306817756,0.08018550167683024
15,2005,1000,3104060.629226688,412684.57644856774,2359319.9535766584,0.8766221840836016
16,2005,2000,9312181.820187615,1047643.7031096817,4371152.130031211,0.5289045882671427
17,2005,3000,15520302.808603289,681829.4935199816,6666245.978961302,0.4492541676902208
18,2005,4000,21728423.45952366,449701.2877970378,7104792.872714895,0.33389189517005613
19,2005,5000,27936543.637853447,2854326.586611281,7575216.97137428,0.302015446078724
20,2005,6000,34144663.208689414,12927742.10389765,4033413.935262522,0.1901036401719753
21,2005,7000,40352782.03687011,17300928.204988576,3085989.2630892885,0.13387163069814612
22,2005,8000,46560899.987561904,20084994.043068558,2210906.884259153,0.08350637326232811
23,2018,1000,3104060.629226688,423554.13775227865,2478571.85486821,0.9246654924177686
24,2018,2000,9312181.820187615,1389413.1339520616,6587312.659500177,0.8314407400211619
25,2018,3000,15520302.808603289,867384.7575647692,10759496.000548584,0.7342903279108977
26,2018,4000,21728423.45952366,877494.1898332183,10847270.01620592,0.5202295723085038
27,2018,5000,27936543.637853447,2482409.5732043707,11390349.456851266,0.44748524651916105
28,2018,6000,34144663.208689414,12408508.455553493,7148813.556116441,0.3288904425510251
29,2018,7000,40352782.03687011,17659258.248273514,4910149.929856723,0.21636789313099336
30,2018,8000,46560899.987561904,21096317.809070062,4549045.922621542,0.17864207983996705
31,2018,9000,52769016.92556025,25399814.584120784,3003039.752846392,0.10972332022623531
32,2018,10000,58977132.71606183,27855079.896178037,3170248.8238235777,0.10186502934658971
33,2018,11000,65185247.22381145,31099835.414717585,2188164.093893373,0.0641964986707181
