,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292268094,0,61949.46083936505,0.01995755503486929
1,1990,1000,3104060.6292268094,285209.0723276176,703225.872350117,0.2494724742170117
2,1990,2000,9312181.820187883,315559.5138035195,343624.91221277573,0.038194880312906514
3,1995,1000,3104060.6292268094,223724.83349872666,857863.6907733993,0.2978346108275723
4,1995,2000,9312181.820187883,250216.31987783394,389987.38028827746,0.043035628448920296
5,2005,1000,3104060.6292268094,286075.4941011317,1378959.5151096722,0.48934236661549063
6,2005,2000,9312181.820187883,321641.2146094229,973386.7861651253,0.10826788164008261
7,2005,3000,15520302.808598928,339992.0467474245,714684.2235899683,0.047079683334677665
8,2018,1000,3104060.6292268094,288729.544739727,1915526.072270892,0.6803910498575966
9,2018,2000,9312181.820187883,319867.18710315187,2314848.998404468,0.2574252673374686
10,2018,3000,15520302.808598928,302201.33959314687,2318374.802783442,0.15234323463443858
11,2018,4000,21728423.459532008,3242073.2397405864,1269757.0128745881,0.0686861926652883
