,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226871,0,0,0
1,1990,1000,3104060.629226871,794582.4073768763,0,0
2,1995,1000,3104060.629226871,561995.189053165,0,0
3,2005,1000,3104060.629226871,692417.4054493622,0,0
4,2018,1000,3104060.629226871,733301.6887530157,21038.27828919654,0.008874068944770707
