,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226595,456702.97192310984,1186397.4372374292,0.44814399518871817
1,1985,2000,9312181.820186991,3670600.31813103,2777821.770438642,0.49238352214291686
2,1985,3000,15520302.808601338,3682108.3668241575,3753338.1076715197,0.31705325724554145
3,1985,4000,21728423.459530115,2947580.3809218453,5316497.17038383,0.28308085787902776
4,1985,5000,27936543.637850117,2911187.9077859307,6664832.929429953,0.26632320440596824
5,1985,6000,34144663.20868957,2843794.8279239433,4267623.611140713,0.13634201962790163
6,1985,7000,40352782.03686072,2292542.2350114393,3296937.721209836,0.0866241972823735
7,1990,1000,3104060.629226595,463898.9934771367,1874012.8872843434,0.7098099078136064
8,1990,2000,9312181.820186991,3649676.7143458934,3982205.1842352194,0.7032585595600465
9,1990,3000,15520302.808601338,3690701.899615355,4817110.46129294,0.4072081973309661
10,1990,4000,21728423.459530115,2957673.0672909003,6357777.74017693,0.33870663704555787
11,1990,5000,27936543.637850117,2867259.758061666,7336727.516695865,0.29265804128577194
12,1990,6000,34144663.20868957,2778745.9897831935,4920343.562808528,0.15686911141379603
13,1990,7000,40352782.03686072,2226998.8087107916,4075527.9590107044,0.10689689795019253
14,1990,8000,46560899.98757495,2930701.1987319044,5455911.414207071,0.12504896988006017
15,1990,9000,52769016.92555034,2899477.4106217967,5011701.963543584,0.10049625507456954
16,1990,10000,58977132.716069184,2590240.8338931827,4757866.562600291,0.08437894701736985
17,1995,1000,3104060.629226595,0.0,2207636.4583962844,0.7112091940505483
18,1995,2000,9312181.820186991,0.0,4401098.280788998,0.47261730556509074
19,1995,3000,15520302.808601338,0.0,5579471.555095362,0.35949501913089116
20,1995,4000,21728423.459530115,0.0,7300813.200626865,0.3360028956645135
21,1995,5000,27936543.637850117,0.0,8628246.10477845,0.3088515965550005
22,1995,6000,34144663.20868957,0.0,6423291.266642728,0.1881199186937081
23,1995,7000,40352782.03686072,0.0,5406171.362117512,0.1339727049594544
24,1995,8000,46560899.98757495,0.0,7474022.6521697445,0.16052143867846694
25,1995,9000,52769016.92555034,0.0,6723405.046487485,0.12741198222383532
26,1995,10000,58977132.716069184,0.0,5780295.180630314,0.09800909122622348
27,2005,1000,3104060.629226595,0.0,2370386.532447726,0.7636405391470492
28,2005,2000,9312181.820186991,1136.5859375,4721449.970651415,0.5070805534575392
29,2005,3000,15520302.808601338,0.0,6397194.65194284,0.4121823350249017
30,2005,4000,21728423.459530115,301750.4573074639,8091712.04022336,0.3776466854832752
31,2005,5000,27936543.637850117,1165406.966454121,9394867.971640429,0.3509327260533734
32,2005,6000,34144663.20868957,2023128.262979904,7219391.77839738,0.22475239089910437
33,2005,7000,40352782.03686072,2099069.6210130863,6151388.363143381,0.16080500361044703
34,2005,8000,46560899.98757495,2797144.863178328,8740162.081942689,0.1997123431730012
35,2005,9000,52769016.92555034,2800158.061140235,7615300.504474473,0.15240092884927586
36,2005,10000,58977132.716069184,2378868.812339634,6685870.780906526,0.11812854882402073
37,2005,11000,65185247.22380713,2699210.9929168094,4660414.186607686,0.07458329040726998
38,2018,1000,3104060.629226595,486138.3054754516,2495021.09337254,0.953053904898713
39,2018,2000,9312181.820186991,3692894.227341116,5203562.377335604,0.9260181635765454
40,2018,3000,15520302.808601338,3700175.5730952206,8015649.210061469,0.6781356114326339
41,2018,4000,21728423.459530115,2981628.310269703,10742273.281682994,0.5730191852076002
42,2018,5000,27936543.637850117,3004933.487480611,12505178.645903936,0.5015792630512714
43,2018,6000,34144663.20868957,2878327.312681191,9573276.8362477,0.3061848010617027
44,2018,7000,40352782.03686072,2343973.404443358,8122237.290536683,0.2136935511209184
45,2018,8000,46560899.98757495,3005286.786738375,11460913.123636873,0.263132861217914
46,2018,9000,52769016.92555034,3034033.8534971974,9217907.481851023,0.18534051712647928
47,2018,10000,58977132.716069184,2763254.425850185,8436365.09134905,0.15007619733678731
48,2018,11000,65185247.22380713,3152388.0004818174,5625708.9821513975,0.09068917751958214
