,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226693,0,215394.63357699523,0.06939124563126074
1,1990,1000,3104060.629226693,108523.67807760798,299394.5215178845,0.09994686308344054
2,1995,1000,3104060.629226693,74853.0940061083,301874.2892180798,0.09965454189195973
3,2005,1000,3104060.629226693,101962.77397460937,381202.53859911155,0.12697871854250478
4,2005,2000,9312181.8201869,95309.66340260225,514517.7245603075,0.0558234632973166
5,2018,1000,3104060.629226693,109826.65961291741,450273.8468955844,0.15038031478671152
6,2018,2000,9312181.8201869,91579.23644349341,567475.3039995979,0.061544275316680296
