,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629227649,0,0,0
1,1990,1000,3104060.629227649,12585.203125,1483407.217814128,0.47983794575531363
2,1990,2000,9312181.820185447,436030.9099604588,3138328.296808938,0.3535686051927872
3,1990,3000,15520302.808601655,541848.1868331609,2166998.934244552,0.14467439992742698
4,1990,4000,21728423.45953066,841949.5000292009,1725953.858378332,0.08263500396117264
5,1995,1000,3104060.629227649,7551.03173828125,1571680.515470617,0.5075652007489099
6,1995,2000,9312181.820185447,298872.2173911898,3280124.3616105616,0.36392008109803253
7,1995,3000,15520302.808601655,340440.8004854091,2253792.0835308,0.1484725014183766
8,1995,4000,21728423.45953066,484862.6389370787,1818353.4932076253,0.0855955133211428
9,2005,1000,3104060.629227649,6711.9857177734375,1888336.1217282761,0.6096621139777271
10,2005,2000,9312181.820185447,316178.43075238395,3661320.976539761,0.40699417486218853
11,2005,3000,15520302.808601655,496778.18411649816,2497761.501352826,0.16625669167420307
12,2005,4000,21728423.45953066,1485828.1013037586,1950753.6661156756,0.09636875270160748
13,2018,1000,3104060.629227649,6712.151062011719,2642199.5504327524,0.8530520763351624
14,2018,2000,9312181.820185447,331753.18975830084,5638065.681590362,0.6278169911052668
15,2018,3000,15520302.808601655,400066.44384861365,4673775.354275095,0.30910729445805407
16,2018,4000,21728423.45953066,912798.9133049459,3635476.2119322536,0.1746513155951133
17,2018,5000,27936543.637849346,1822940.6096593519,3171714.1219853414,0.12145831115535578
18,2018,6000,34144663.20868987,2097606.5225856407,1878141.0128700405,0.058605725676031034
