,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292271563,0,5820.18896484375,0.0018750242537282046
1,1995,1000,3104060.6292271563,292368.85671267036,976575.5481239466,0.34732667274215434
2,1995,2000,9312181.820186837,1140149.614486155,853188.6212715895,0.10440348248706344
3,1995,3000,15520302.80860035,1167542.4588058174,390778.4260723039,0.02722670876880475
4,2005,1000,3104060.6292271563,332589.2245916627,1206533.628169759,0.4353404571130487
5,2005,2000,9312181.820186837,1241354.9996285224,1014216.7627156571,0.12566454283620682
6,2005,3000,15520302.80860035,1115819.506108542,472573.6671425015,0.03280740150261077
7,2015,1000,3104060.6292271563,288071.0938811658,1493508.2372302492,0.5303671119810277
8,2015,2000,9312181.820186837,1116427.0888997389,1332252.1070147348,0.16255392586711925
9,2015,3000,15520302.80860035,1023120.249613444,886139.6964568493,0.06112495947755897
