,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292265407,0,2509.0862426757812,0.00080832385136143
1,1995,1000,3104060.6292265407,219012.12032183475,2167934.1170551367,0.7514376657320684
2,1995,2000,9312181.820187531,795797.5708172966,2994501.9013671884,0.351616579722624
3,1995,3000,15520302.808605436,2676674.7906221272,2516811.0666606827,0.19595795386916454
4,1995,4000,21728423.459524777,1653647.480631032,1720029.4976136452,0.08568113036090928
5,2005,1000,3104060.6292265407,192511.65698792698,2420265.796617455,0.8312639834309831
6,2005,2000,9312181.820187531,1046366.4870761046,4407007.777759507,0.5331606865333413
7,2005,3000,15520302.808605436,4024678.1783289276,3184503.74462412,0.27701876557772764
8,2005,4000,21728423.459524777,1728281.6501706587,2206942.003919653,0.11034631778897991
9,2005,5000,27936543.637849,809254.833193072,1968818.1600585945,0.07257703393199696
10,2015,1000,3104060.6292265407,203617.7852093865,2515960.1627869834,0.8674400076446062
11,2015,2000,9312181.820187531,956426.6122113394,5734532.016155167,0.6862972733668798
12,2015,3000,15520302.808605436,3500771.975082816,4443287.141986202,0.3696722612162049
13,2015,4000,21728423.459524777,1251263.0990679571,3278609.9727632417,0.1601105775923171
14,2015,5000,27936543.637849,1107084.3460805858,3086848.724823359,0.11505445157332857
15,2015,6000,34144663.20869059,2385024.0223776423,4540247.646509749,0.14295652478528165
16,2015,7000,40352782.03686907,2196895.3611366423,4097187.8433431,0.10738022885336217
17,2015,8000,46560899.987567864,2524125.5277623814,2505547.8384028417,0.05689671573674811
