,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226074,0,210809.8810659371,0.06791422792489002
1,1995,1000,3104060.629226074,173322.99831375424,366545.30084635416,0.12506929893013008
2,1995,2000,9312181.820187973,356996.0152015836,101922.52518478094,0.011381397036790556
3,2005,1000,3104060.629226074,382025.8231184418,479385.7492766735,0.17611301229544896
4,2005,2000,9312181.820187973,1453418.0858779002,168813.9392290901,0.021480979061894445
5,2015,1000,3104060.629226074,360227.1535847982,1046097.550967467,0.38125402297709704
6,2015,2000,9312181.820187973,1310904.5708955652,635380.7019643746,0.07940990946421267
