,year,dis,ring_area,water_area,urban_area,dens
45,1995,19000,114850100.91039929,0,13857438.139769074,0.12065673456029441
46,1995,20000,121058197.79922664,0,12392720.106562587,0.10236993720256551
47,1995,21000,127266292.05494191,0,8820617.030483102,0.06930835249505948
48,2005,1000,3104060.6292267097,0,2549839.391276281,0.8214528309363281
49,2005,2000,9312181.82018751,0,7268575.971930052,0.7805448940196585
50,2005,3000,15520302.808603046,0,11025617.718255728,0.7103996522634937
51,2005,4000,21728423.459526572,0,11397717.27191377,0.5245533479750265
52,2005,5000,27936543.637849577,6923.592041015625,12322497.661703674,0.441198184633125
53,2005,6000,34144663.20869306,19728.43768310547,11343135.763249896,0.332400218179646
54,2005,7000,40352782.03685608,0,6925311.9638322415,0.1716191948675814
55,2005,8000,46560899.98758135,4787.3211669921875,9621555.403745886,0.20666578141277867
56,2005,9000,52769016.92554312,59848.264762130435,12423880.001766672,0.23570624081974637
57,2005,10000,58977132.71606774,61511.7428172392,13350068.05343927,0.22659640741969964
58,2005,11000,65185247.223804645,96986.12298583984,15139458.112952603,0.23259890273458464
59,2005,12000,71393360.3140769,209215.34915986902,21151545.99524741,0.2971384429169151
60,2005,13000,77601471.85151291,54563.11084558823,23198916.67144392,0.2991597866141361
61,2005,14000,83809581.70150109,229174.91926317403,21519674.805211693,0.25747272158269685
62,2005,15000,90017689.7285935,26136.035705566406,22147676.782295495,0.24610839432640927
63,2005,16000,96225795.79823998,208621.1000366211,18562975.215796143,0.19332973787390026
64,2005,17000,102433899.77491447,6395.797912597656,17300461.091663796,0.16890444870694382
65,2005,18000,108642001.52415013,94228.44232177734,16138965.39633407,0.14868075998360436
66,2005,19000,114850100.91039929,166894.62159830728,15099347.707493689,0.13166136696134703
67,2005,20000,121058197.79922664,184826.48733412797,13815951.060336957,0.11430103181855764
68,2005,21000,127266292.05494191,303998.96216538374,9570685.225393256,0.07538210749233686
69,2018,1000,3104060.6292267097,0,2756471.008881213,0.8880209951208045
70,2018,2000,9312181.82018751,0,8353574.164556045,0.8970587479774784
71,2018,3000,15520302.808603046,0,13069491.13018941,0.8420899573521768
72,2018,4000,21728423.459526572,2128.9544067382812,14543427.83077153,0.6693929251186551
73,2018,5000,27936543.637849577,7989.669677734375,15788559.983864227,0.5653196367365568
74,2018,6000,34144663.20869306,29326.352416992188,14632193.716134343,0.4289036856877031
75,2018,7000,40352782.03685608,2129.44287109375,9343134.807362996,0.2315485427553101
76,2018,8000,46560899.98758135,5319.410461425781,13325570.395365162,0.2862292818643123
77,2018,9000,52769016.92554312,84252.69998156978,16671126.983984377,0.31643165209223606
78,2018,10000,58977132.71606774,126458.47456509458,17797869.381883807,0.3024242221736927
79,2018,11000,65185247.223804645,116155.46307660271,19603582.329744715,0.30127333576179266
80,2018,12000,71393360.3140769,239911.58886000686,25217111.784203403,0.35440463162351843
81,2018,13000,77601471.85151291,191957.56274581613,28256119.413535923,0.36502127255481526
82,2018,14000,83809581.70150109,325373.9300663967,26741032.97449664,0.32031247212297875
83,2018,15000,90017689.7285935,54723.04231866575,26874280.56123213,0.29872603751441423
84,2018,16000,96225795.79823998,870063.1457811543,23025527.398256548,0.2414697759407632
85,2018,17000,102433899.77491447,401879.02792035276,21669259.527993847,0.2123770495708057
86,2018,18000,108642001.52415013,231608.41801015817,20704478.70390196,0.1909824151604274
87,2018,19000,114850100.91039929,233747.11482508044,19333954.154699225,0.16868407966617577
88,2018,20000,121058197.79922664,485068.0720758176,18509496.964484736,0.15351261932381227
89,2018,21000,127266292.05494191,1191142.2605329924,12926000.920814171,0.10252615953177636
90,2018,22000,133474383.54324591,960142.4289060103,9772866.258647133,0.07374955458722822
