,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292277146,10100.187744140625,1386049.8085269707,0.44798562707619843
1,1985,2000,9312181.820185425,0.0,3954873.7935786224,0.4246989448816274
2,1985,3000,15520302.808602273,1726.9081492704504,5223082.85094927,0.3365697267876753
3,1985,4000,21728423.45952944,102063.50579115923,6531961.257358922,0.30203701738672956
4,1985,5000,27936543.6378498,205380.7246890797,6032521.18645522,0.21753581720845513
5,1985,6000,34144663.20868702,505950.3354817708,4942789.532222254,0.1469375344667069
6,1985,7000,40352782.0368694,1796024.2517685837,3990652.7541123335,0.10350073458859162
7,1985,8000,46560899.98756998,5781166.506881653,3923441.01168189,0.0962105604132964
8,1990,1000,3104060.6292277146,10100.207458496094,1575857.5941389496,0.509333468861191
9,1990,2000,9312181.820185425,0.0,4708192.856794046,0.50559503107944
10,1990,3000,15520302.808602273,1727.380927590763,6608779.053211643,0.4258624822885504
11,1990,4000,21728423.45952944,99819.93297621782,8049873.650296801,0.37218647243748537
12,1990,5000,27936543.6378498,202562.62874707987,8148237.509150487,0.2937997796449096
13,1990,6000,34144663.20868702,464983.0896436504,7129809.5813179705,0.21169469413358796
14,1990,7000,40352782.0368694,1804986.104100127,5678555.991229847,0.14731207981731942
15,1990,8000,46560899.98756998,5758701.563414569,5060330.483395565,0.12402102530827815
16,1990,9000,52769016.925546736,8452078.150174484,3574565.44393526,0.08065912363788341
17,1995,1000,3104060.6292277146,0.0,1772390.610170372,0.5709909766199831
18,1995,2000,9312181.820185425,0.0,5301183.999807076,0.5692741080630573
19,1995,3000,15520302.808602273,0.0,7040852.702532121,0.4536543384082469
20,1995,4000,21728423.45952944,0.0,8796348.514179787,0.404831419571859
21,1995,5000,27936543.6378498,0.0,9042559.913890883,0.3236821287240265
22,1995,6000,34144663.20868702,0.0,8077568.31308952,0.23656898484312594
23,1995,7000,40352782.0368694,0.0,6446550.148765657,0.1597547882293616
24,1995,8000,46560899.98756998,0.0,5460797.898187136,0.1172829111903972
25,1995,9000,52769016.925546736,0.0,4106496.6294663376,0.07782022233350125
26,2005,1000,3104060.6292277146,0.0,1879667.8901723826,0.6055512809490583
27,2005,2000,9312181.820185425,0.0,5626946.866641049,0.6042565507520348
28,2005,3000,15520302.808602273,0.0,7645697.258737124,0.4926255211012651
29,2005,4000,21728423.45952944,60028.033264160156,9291396.328871554,0.42879946327770146
30,2005,5000,27936543.6378498,145376.41497850604,9743575.73858571,0.3505997304987982
31,2005,6000,34144663.20868702,349482.6633949429,8860470.738951195,0.26218148848402956
32,2005,7000,40352782.0368694,1575471.8651819574,7428006.11479612,0.19155547617687896
33,2005,8000,46560899.98756998,5532132.94855646,6954688.897142837,0.16950762596715976
34,2005,9000,52769016.925546736,8192703.299232627,4994208.519591568,0.11203727076802078
35,2005,10000,58977132.716068566,10784626.126269283,6573109.349452838,0.13639276756034396
36,2005,11000,65185247.22381015,12975785.947082048,7699724.368076219,0.14747756785432112
37,2005,12000,71393360.31407155,19025024.21670545,5781218.928659713,0.11039531441119213
38,2005,13000,77601471.8515142,23690891.64215471,4219466.942419913,0.07826788222337412
39,2018,1000,3104060.6292277146,7855.741394042969,2368196.269481944,0.7648706578778464
40,2018,2000,9312181.820185425,0.0,6913154.07575443,0.7423774802988946
41,2018,3000,15520302.808602273,2849.425117043888,9297517.517257405,0.5991651650233073
42,2018,4000,21728423.45952944,89156.64501235064,11453928.280635586,0.5293122164819148
43,2018,5000,27936543.6378498,29272.579729626228,11772345.986628754,0.42183794904601957
44,2018,6000,34144663.20868702,402285.8162930357,10508555.21201626,0.3114349380249964
45,2018,7000,40352782.0368694,1793353.6061056703,9120394.413011745,0.2365282573985265
46,2018,8000,46560899.98756998,5759463.31909778,9550561.063700836,0.2340741366855025
47,2018,9000,52769016.925546736,8466937.142680323,7250242.584333115,0.16365467761035243
48,2018,10000,58977132.716068566,10836234.34991478,9333393.82508928,0.19387660267784426
49,2018,11000,65185247.22381015,13138421.87157797,10409986.32318738,0.200011936419498
50,2018,12000,71393360.31407155,19389653.6244672,7321741.986836746,0.14079269446191953
51,2018,13000,77601471.8515142,24079178.81620687,5366090.952897375,0.10025898833141357
52,2018,14000,83809581.70150027,28831496.760722585,3174452.4741680063,0.057740324669139025
