,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.6292272946,1415600.3521515497,43337.59597203872,0.025666932506754246
1,1990,1000,3104060.6292272946,1415599.8354279168,196616.28999669693,0.11644705682165742
2,1990,2000,9312181.820186172,4231140.335345338,1665466.3748688344,0.3277805111093294
3,1990,3000,15520302.808602415,6781837.2078096215,4194243.99526056,0.4799748819609748
4,1990,4000,21728423.45953168,8361757.326140993,4771489.28667591,0.3569692875590317
5,1990,5000,27936543.63784676,11164499.327741323,4512790.433926925,0.26906621223316785
6,1990,6000,34144663.208686575,14186177.333768947,3980929.9499727176,0.19946051894526032
7,1990,7000,40352782.03686682,17577406.91936909,2898039.846074483,0.1272444397127841
8,1990,8000,46560899.98757332,20861874.67268677,1333951.571750177,0.051906699005330195
9,1995,1000,3104060.6292272946,0.0,296123.47347136855,0.09539874018024051
10,2005,1000,3104060.6292272946,0.0,346690.567881745,0.11168936734591037
11,2005,2000,9312181.820186172,0.0,2285333.387134029,0.24541331250428056
12,2005,3000,15520302.808602415,0.0,5119734.800682032,0.3298733835169971
13,2005,4000,21728423.45953168,0.0,6012734.120806293,0.27672206094495394
14,2005,5000,27936543.63784676,0.0,6023822.81235148,0.21562520011211284
15,2005,6000,34144663.208686575,0.0,5869991.132576017,0.17191533261580572
16,2005,7000,40352782.03686682,0.0,5010176.404039329,0.12415938012556277
17,2005,8000,46560899.98757332,0.0,2254038.5012831744,0.04841054408065044
18,2018,1000,3104060.6292272946,1435901.9077648693,530482.8672926959,0.31800503181593975
19,2018,2000,9312181.820186172,4301222.21215258,2867533.7411855673,0.5722524158024194
20,2018,3000,15520302.808602415,7090269.188789513,6046922.369607836,0.7173070289299799
21,2018,4000,21728423.45953168,9102552.529119736,7604131.687169219,0.6022659133044946
22,2018,5000,27936543.63784676,11488954.663887905,7784996.47962706,0.4733214389022544
23,2018,6000,34144663.208686575,14245793.010579417,7957095.117614504,0.3998767285979586
24,2018,7000,40352782.03686682,17646921.59450863,7657961.517849552,0.3372680606969418
25,2018,8000,46560899.98757332,20963416.996373318,4029970.0320020486,0.15743618360396947
26,2018,9000,52769016.925554916,24122567.16133169,5780422.245419014,0.20178494343959608
27,2018,10000,58977132.71606132,27353463.399791658,3987563.447864727,0.12609426844130375
28,2018,11000,65185247.22380059,30492287.885490306,1304731.0527019426,0.0376079492089097
