,year,dis,ring_area,water_area,urban_area,dens
69,2005,10000,58977132.716067225,118644.59014892578,30822674.996470515,0.5236742563031919
70,2005,11000,65185247.22380375,76312.15521192364,30795677.59864646,0.47298696509478183
71,2005,12000,71393360.31408048,224317.058060949,31130857.751672603,0.43742133275115413
72,2005,13000,77601471.85151628,99427.41260340072,27702417.712886557,0.35744112188836014
73,2005,14000,83809581.70149462,139618.50737208943,27132384.392814852,0.32427867011086237
74,2005,15000,90017689.72859783,101796.26543279909,26977596.885167725,0.3000314610255124
75,2005,16000,96225795.79822746,27337.374497357538,24549472.471332133,0.2551961109729831
76,2005,17000,102433899.7749153,26941.49336152918,20104719.539419603,0.1963218112986469
77,2005,18000,108642001.52416416,434011.4419768689,16115927.678200884,0.14893472899700239
78,2005,19000,114850100.91039626,766884.2482723461,15267758.376781037,0.13383001306843406
79,2005,20000,121058197.79920904,312186.3853036918,14432613.067242315,0.1195286941426889
80,2005,21000,127266292.05495894,232399.40749583524,13566054.42707495,0.1067908267970868
81,2005,22000,133474383.54323134,570147.4641556086,13210681.142389525,0.09940000057281392
82,2018,1000,3104060.6292268,27986.24125928692,3012863.2012367398,0.9794506963231994
83,2018,2000,9312181.820187455,165833.46960066253,7941870.281311518,0.8683104969211018
84,2018,3000,15520302.808603574,36809.40936279297,13520887.879128607,0.8732453026260593
85,2018,4000,21728423.459523436,14275.062744140625,19615452.573355123,0.9033489232423475
86,2018,5000,27936543.63785396,4212.3741175034465,24117142.76177744,0.8634131728592185
87,2018,6000,34144663.208691314,34847.63339436849,27106816.976539053,0.794692569260632
88,2018,7000,40352782.03686443,262474.13578192017,31299792.526236027,0.7807321560977803
89,2018,8000,46560899.98756895,452540.9807042739,37481870.46633128,0.8129083592142354
90,2018,9000,52769016.925551414,114886.43433143765,38321813.24651136,0.7278026033095635
91,2018,10000,58977132.716067225,162657.29010225183,37872910.28550836,0.6439385884378476
92,2018,11000,65185247.22380375,178185.8905692306,37490609.39263964,0.5767159539862596
93,2018,12000,71393360.31408048,87531.45173004748,38436970.94283328,0.5390438840144813
94,2018,13000,77601471.85151628,124470.11528870823,34046417.36575757,0.4394390154857756
95,2018,14000,83809581.70149462,244005.3047487745,33256170.408216037,0.39796494970997504
96,2018,15000,90017689.72859783,196303.0652286305,33508886.019520953,0.3730613305392944
97,2018,16000,96225795.79822746,86973.1625335095,31182419.14088566,0.32434783665957234
98,2018,17000,102433899.7749153,93308.66333199295,25840294.40671193,0.25249311271358515
99,2018,18000,108642001.52416416,908735.7565096987,21439999.892652087,0.19901002480414154
100,2018,19000,114850100.91039626,1159620.790074487,19476455.999489237,0.17131123009487484
101,2018,20000,121058197.79920904,482610.7744997511,19206286.444686815,0.15928835113820272
102,2018,21000,127266292.05495894,348950.2957064759,17416630.17346765,0.13722813550968463
103,2018,22000,133474383.54323134,765807.39284285,17468052.066426117,0.13162715306832098
104,2018,23000,139682472.12839597,394988.325727156,20893016.443602312,0.14999923807369397
105,2018,24000,145890557.67622787,101309.42592414407,20517114.797081802,0.14073132993906537
106,2018,25000,152098640.05074087,63003.63660003064,21564009.465452187,0.14183523004246468
107,2018,26000,158306719.11791494,75398.56760780484,17100370.30564443,0.10807196859744109
108,2018,27000,164514794.74184752,624456.6196009018,12123908.397483196,0.07397573607078602
