,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226492,101434.15754059439,1467053.8167765294,0.4885901828317714
1,1985,2000,9312181.820186147,2557731.6402171403,2051177.8838994047,0.3036779943958098
2,1985,3000,15520302.808602253,5480414.807916148,2675131.0369952014,0.2664502867773414
3,1985,4000,21728423.459529016,8323873.6321430225,1849297.901655369,0.13796046308673376
4,1985,5000,27936543.637844488,10927234.642357176,2022218.1235361136,0.11888890513263192
5,1985,6000,34144663.208698265,14201376.320367547,2391324.206100643,0.11990622305593279
6,1985,7000,40352782.036863945,18096827.56734761,2169949.158076985,0.09749971231515292
7,1990,1000,3104060.629226492,87305.0268676758,2126933.942195876,0.7050401897100368
8,1990,2000,9312181.820186147,2324808.3246242134,4212500.794145171,0.6028732823314457
9,1990,3000,15520302.808602253,5293358.605415861,4882216.8170740465,0.4773876458182789
10,1990,4000,21728423.459529016,8079799.779646804,3652900.693547271,0.2676387582530809
11,1990,5000,27936543.637844488,10856610.166582393,4453137.794065951,0.2607233688327062
12,1990,6000,34144663.208698265,14183527.12737127,5084751.603966327,0.25473257550320244
13,1990,7000,40352782.036863945,18048626.816519685,4529401.107746914,0.20307431790178349
14,1990,8000,46560899.98757215,21549273.257006582,4378286.763809742,0.17505006015699243
15,1990,9000,52769016.925553404,25653077.126116164,7326568.310813036,0.27019415019372073
16,1990,10000,58977132.71607214,29721656.43900958,9272046.595016908,0.3169337086570201
17,1990,11000,65185247.223796666,32755113.115338035,9659771.769097053,0.29786407101466567
18,1990,12000,71393360.31408234,35152532.56779114,11476534.713714244,0.316674188405885
19,1990,13000,77601471.85150638,36728708.75049838,10279839.007780192,0.25150829618188136
20,1990,14000,83809581.70149146,40547736.40479936,11677522.407412542,0.2699265906788639
21,1990,15000,90017689.72860141,43950327.244831555,11242511.130692296,0.2440450358896319
22,1990,16000,96225795.79823104,41221598.72953099,11560728.470761782,0.21017902427195642
23,1990,17000,102433899.77489989,39620846.8356095,9087449.19515357,0.14467453451015516
24,1990,18000,108642001.52418905,39086580.05476676,8453055.139709229,0.12152978101678717
25,1990,19000,114850100.91039242,39578082.440706134,8552172.10452522,0.11361688285228287
26,1990,20000,121058197.79922926,39497881.25083222,9377427.79658178,0.11497537274781558
27,1990,21000,127266292.05493008,39305965.20501274,8457671.835184496,0.09615325611073994
28,1995,1000,3104060.629226492,0.0,2472894.5581949865,0.7966643869360287
29,1995,2000,9312181.820186147,0.0,4809929.011848717,0.5165200921466295
30,1995,3000,15520302.808602253,0.0,5552795.930415615,0.3577762624153141
31,1995,4000,21728423.459529016,0.0,4836652.779690133,0.22259566087244198
32,1995,5000,27936543.637844488,0.0,5917063.375692213,0.21180370243356125
33,1995,6000,34144663.208698265,0.0,7333733.575041648,0.21478418252997727
34,1995,7000,40352782.036863945,0.0,6850827.70807172,0.1697733678390056
35,1995,8000,46560899.98757215,0.0,6404129.818401741,0.13754308486543657
36,1995,9000,52769016.925553404,0.0,9299951.92499641,0.17623887020894843
37,1995,10000,58977132.71607214,0.0,11512080.45155653,0.1951956617995998
38,1995,11000,65185247.223796666,0.0,12024103.184358718,0.18446049829460756
39,1995,12000,71393360.31408234,0.0,14034561.268991016,0.19658076335458186
40,1995,13000,77601471.85150638,0.0,13006623.403612323,0.1676079472886936
41,1995,14000,83809581.70149146,0.0,14364339.874230238,0.17139257329063382
42,1995,15000,90017689.72860141,0.0,13278542.50373009,0.14751036761512315
43,1995,16000,96225795.79823104,0.0,13832448.951160857,0.1437499044452189
44,1995,17000,102433899.77489989,0.0,11028562.350346342,0.10766516138291896
45,1995,18000,108642001.52418905,0.0,10853663.021835506,0.09990301052598839
46,2005,1000,3104060.629226492,47254.02750459558,2558454.20369514,0.8369696016273862
47,2005,2000,9312181.820186147,1767429.7711923637,4934250.26782011,0.6539976709344839
48,2005,3000,15520302.808602253,4047544.2652382036,5741924.998832915,0.5004833821900747
49,2005,4000,21728423.459529016,5335238.626674279,5099328.59585655,0.31106393588856673
50,2005,5000,27936543.637844488,7250799.246532732,6275514.170614326,0.30337386230345725
51,2005,6000,34144663.208698265,9599032.209789798,7856987.382608091,0.3200971848292467
52,2005,7000,40352782.036863945,12996708.488162536,7526601.467382329,0.2751345676119377
53,2005,8000,46560899.98757215,14627741.592499385,7192350.423067457,0.22523141413338008
