,year,dis,ring_area,water_area,urban_area,dens
0,1985,1000,3104060.629226939,8522.984615789677,731808.7293165016,0.23640763361106823
1,1985,2000,9312181.820187438,60868.24435939415,3700808.667773675,0.4000306159163384
2,1985,3000,15520302.808601268,56998.11381835937,7000750.278452672,0.4527331263681703
3,1985,4000,21728423.459527936,11625.45764686734,6471476.745284745,0.29799405716828964
4,1985,5000,27936543.637844127,51554.54780512792,7127739.982476936,0.25561207714522965
5,1985,6000,34144663.20869806,92110.1941597733,6479758.222959756,0.19028700198171075
6,1985,7000,40352782.03686428,177170.82974255134,6488063.315340653,0.16149258518786508
7,1985,8000,46560899.98757517,359110.8440700158,6374685.126769539,0.13797485432803125
8,1985,9000,52769016.92554203,126587.24954115924,3280532.8769272724,0.0623172770922242
9,1990,1000,3104060.629226939,7961.240414129519,2606624.319669358,0.8419058926492863
10,1990,2000,9312181.820187438,61991.72617091759,6385158.316195379,0.6902731999340873
11,1990,3000,15520302.808601268,75535.46928710937,9066599.55345266,0.5870337412188736
12,1990,4000,21728423.459527936,108375.25640797334,7698244.196689988,0.35606970550505357
13,1990,5000,27936543.637844127,72600.49765385647,8161909.782068361,0.29292012767194536
14,1990,6000,34144663.20869806,93364.97209879557,7431257.608121274,0.21823713024057206
15,1990,7000,40352782.03686428,161812.93039455044,7344506.352356438,0.18274021541755156
16,1990,8000,46560899.98757517,376810.5770687329,7399954.756309361,0.16022736078078745
17,1990,9000,52769016.92554203,150882.79007664102,4272045.407864675,0.0811896027492403
18,1995,1000,3104060.629226939,0.0,2772841.615531414,0.8932949277546764
19,1995,2000,9312181.820187438,0.0,6976830.075205122,0.7492154051460188
20,1995,3000,15520302.808601268,0.0,9956320.85881874,0.6415030029762693
21,1995,4000,21728423.459527936,0.0,8816108.847200526,0.40574084280075334
22,1995,5000,27936543.637844127,0.0,9386035.415266216,0.33597697470890636
23,1995,6000,34144663.20869806,0.0,8748109.459527714,0.2562072264721946
24,1995,7000,40352782.03686428,0.0,9399741.633691406,0.2329391223907257
25,1995,8000,46560899.98757517,0.0,9023411.342473296,0.19379804395707995
26,1995,9000,52769016.92554203,0.0,6325005.004924213,0.11986209661341429
27,1995,10000,58977132.71607651,0.0,6176654.6643356085,0.10472965333989391
28,1995,11000,65185247.22379007,0.0,6546343.435887238,0.10042676394879235
29,1995,12000,71393360.31407951,0.0,4216965.0325817615,0.05906662768120374
30,2005,1000,3104060.629226939,3976.1193656173405,2871891.3208086817,0.926391300518821
31,2005,2000,9312181.820187438,46579.79335410922,7478820.389515593,0.8071596824315151
32,2005,3000,15520302.808601268,41006.818908691406,10913486.350365505,0.7050376423858441
33,2005,4000,21728423.459527936,17759.01740507238,10042492.568664553,0.4625603511783908
34,2005,5000,27936543.637844127,22659.373556937426,10438959.61507521,0.3739701546456125
35,2005,6000,34144663.20869806,32570.361258712466,9947821.38214854,0.2916215497723495
36,2005,7000,40352782.03686428,122307.21645244525,10463499.105779912,0.26008887920137147
37,2005,8000,46560899.98757517,283297.77774179506,10007857.512695564,0.21625704519688851
38,2005,9000,52769016.92554203,143242.85621385762,8748677.208658135,0.16624320237328571
39,2005,10000,58977132.71607651,212437.39702435661,7975983.969089408,0.13572747932726043
40,2005,11000,65185247.22379007,883116.3249679265,8181123.818112847,0.12722943553745752
41,2005,12000,71393360.31407951,4247094.730058259,5164694.585299384,0.0769170785654001
42,2018,1000,3104060.629226939,6837.699459539675,3032058.68199487,0.978960427050234
43,2018,2000,9312181.820187438,58059.401830097275,8541932.870284736,0.9230408334927752
44,2018,3000,15520302.808601268,72165.03703613281,13775531.603120953,0.8917276507254556
45,2018,4000,21728423.459527936,92090.51153492647,13142087.529992895,0.6074082683781198
46,2018,5000,27936543.637844127,40437.02446983188,14321387.18756174,0.5133830102547573
47,2018,6000,34144663.20869806,95660.41348613665,14076241.26954563,0.41341126358993036
48,2018,7000,40352782.03686428,189190.4935142368,13982601.316037156,0.34814120895899514
49,2018,8000,46560899.98757517,403236.9231981466,13451966.594074072,0.29143517459522034
50,2018,9000,52769016.92554203,149118.84887838922,11779528.970963538,0.22386073332566248
51,2018,10000,58977132.71607651,294859.54099216836,10567516.852628576,0.18008022322344858
52,2018,11000,65185247.22379007,890130.3446126301,9807698.012707049,0.15254188014211947
53,2018,12000,71393360.31407951,4458306.832929544,7026895.871616735,0.10498080611223576
54,2018,13000,77601471.85150734,9447141.778753296,3568679.6357505657,0.052361744762820454
